numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_320a,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
0.03613262607199362,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,4,5.0,2.0,2.0,2,3.0,1,1.0,3,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,14.0,3,3,1.0,1.0,2,1.0,6.0,1.0,2.0,4.0,2.0
-0.0021664871134313454,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,1,4.0,1.0,2.0,1,4.0,1,2.0,3,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,14.0,4,6,2.0,4.0,2,1.0,1.0,1.0,2.0,1.0,2.0
0.006783841535096091,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,1,2.0,1,3.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,4.0,10.0,4,3,1.0,1.0,1,2.0,4.0,7.0,2.0,3.0,2.0
-0.01697371395887732,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,7.0,1.0,2.0,2,1.0,2.0,2.0,2,2.0,0,2.0,3,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,17.0,2,1,2.0,1.0,2,2.0,6.0,4.0,2.0,1.0,1.0
-0.030780579755133475,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,2.0,4,5.0,3.0,2.0,2,3.0,0,1.0,4,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,15.0,2,1,1.0,2.0,1,2.0,1.0,1.0,1.0,1.0,2.0
0.137322613569511,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4,5.0,3.0,2.0,4,3.0,0,2.0,3,3.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,4.0,6.0,5,2,1.0,1.0,2,1.0,1.0,7.0,2.0,4.0,2.0
0.16111457722707878,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2,2.0,2.0,2.0,2,2.0,1,1.0,2,3.0,6.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,6.0,3,1,2.0,3.0,2,2.0,1.0,1.0,2.0,1.0,2.0
-0.007786605205337004,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,12.0,2.0,2.0,2,4.0,2.0,2.0,2,3.0,1,1.0,2,1.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,10.0,4,1,2.0,2.0,2,2.0,6.0,7.0,2.0,1.0,1.0
0.09935352084011216,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,97.0,2.0,2.0,3,7.0,4.0,2.0,2,3.0,0,2.0,4,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,9.0,2,1,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,2.0
-0.1175194369146734,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,4,6.0,2.0,2.0,1,3.0,1,1.0,6,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,8.0,2,1,1.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0.19323392580906373,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,3,5.0,2.0,1.0,1,3.0,1,1.0,6,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2,1,2.0,1.0,1,2.0,2.0,2.0,2.0,1.0,1.0
0.19988368325806538,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,0,1.0,3,3.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,7.0,5,1,1.0,1.0,11,1.0,6.0,1.0,2.0,1.0,2.0
0.17490464162676564,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2,6.0,2.0,2.0,2,3.0,1,1.0,3,3.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,7.0,2,2,2.0,1.0,1,2.0,1.0,7.0,2.0,1.0,2.0
-0.1855720209959147,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,16.0,1.0,2.0,4,5.0,1.0,2.0,2,3.0,1,2.0,3,3.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,2.0,7.0,2,1,1.0,1.0,11,2.0,1.0,4.0,2.0,1.0,1.0
0.1358076095163382,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,7.0,2.0,2.0,3,5.0,2.0,2.0,2,3.0,1,2.0,3,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,5.0,2,1,1.0,2.0,5,1.0,1.0,1.0,2.0,2.0,1.0
0.03348491566315893,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,4,5.0,1.0,2.0,2,4.0,1,1.0,3,3.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,4.0,6.0,2,1,2.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0
-0.0628936686301813,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,2,5.0,3.0,2.0,2,4.0,0,1.0,4,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,5.0,4,1,2.0,1.0,12,1.0,6.0,7.0,2.0,1.0,2.0
-0.05194549034752692,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,1.0,2.0,4,6.0,2.0,2.0,1,4.0,1,1.0,3,3.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,4.0,5.0,4,1,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,1.0
0.34014556191778617,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,4,1.0,3.0,2.0,2,4.0,0,2.0,3,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2,1,1.0,1.0,2,1.0,1.0,7.0,2.0,4.0,1.0
-0.10570056103865452,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,2,5.0,3.0,1.0,1,3.0,0,2.0,3,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,15.0,5,1,2.0,4.0,1,1.0,2.0,2.0,1.0,1.0,1.0
0.043648505450313235,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,12.0,2.0,2.0,2,5.0,3.0,2.0,1,4.0,0,2.0,4,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,17.0,6,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
-0.20061214197229407,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,7.0,1.0,2.0,1,3.0,0,2.0,5,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,16.0,2,1,2.0,5.0,1,2.0,2.0,2.0,1.0,4.0,1.0
-0.3768201530538864,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,3.0,12.0,2.0,2.0,4,5.0,1.0,2.0,1,3.0,0,2.0,5,8.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,12.0,5,1,2.0,4.0,2,2.0,2.0,2.0,1.0,1.0,1.0
-0.15003436804683662,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,9.0,2.0,2.0,2,5.0,3.0,2.0,1,3.0,0,2.0,4,1.0,6.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,16.0,3,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,1.0
0.06420173788597883,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,9.0,2.0,2.0,4,2.0,3.0,1.0,1,1.0,0,2.0,4,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,7.0,2,1,2.0,5.0,2,2.0,2.0,2.0,2.0,3.0,1.0
0.0719922449138871,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,14.0,2.0,2.0,2,5.0,3.0,2.0,1,1.0,0,2.0,4,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,3,1,2.0,4.0,1,2.0,2.0,2.0,2.0,4.0,1.0
0.18937628612590385,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,97.0,2.0,2.0,2,5.0,3.0,2.0,1,3.0,0,2.0,4,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,12.0,3,1,2.0,4.0,1,2.0,2.0,7.0,1.0,1.0,1.0
-0.053929891412891985,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,5.0,2.0,2.0,1,1.0,3.0,2.0,1,3.0,0,2.0,4,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,5,1,2.0,4.0,2,1.0,2.0,2.0,1.0,1.0,1.0
-0.012371195084139744,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,9.0,2.0,2.0,4,2.0,3.0,1.0,1,3.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,16.0,5,1,2.0,3.0,1,2.0,2.0,2.0,1.0,4.0,1.0
0.3134906273503661,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,9.0,2.0,2.0,2,1.0,3.0,2.0,1,4.0,0,2.0,4,3.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,5,1,2.0,3.0,1,2.0,2.0,2.0,1.0,2.0,1.0
-0.08786269123765418,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,1,2.0,3.0,1.0,1,3.0,0,2.0,4,8.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4,1,2.0,5.0,2,2.0,2.0,2.0,1.0,4.0,1.0
-0.01641707186794073,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,3,5.0,1.0,2.0,1,3.0,0,1.0,5,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,13.0,2,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
-0.036205923156866215,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,12.0,2.0,2.0,1,1.0,1.0,2.0,1,4.0,0,2.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,7.0,3,1,2.0,4.0,1,2.0,2.0,6.0,1.0,3.0,1.0
0.13933812728169082,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,10.0,2.0,2.0,3,1.0,1.0,2.0,1,3.0,0,2.0,5,2.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,17.0,4,1,2.0,3.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0.15028298289048575,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,12.0,2.0,2.0,2,1.0,3.0,2.0,1,4.0,0,2.0,4,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,16.0,3,1,2.0,4.0,1,2.0,2.0,2.0,1.0,2.0,1.0
-0.2541819137171895,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,12.0,2.0,2.0,1,1.0,1.0,2.0,1,4.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,16.0,6,1,2.0,4.0,2,2.0,2.0,2.0,1.0,4.0,1.0
-0.27951752019334153,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,2,5.0,1.0,2.0,1,3.0,0,2.0,4,1.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,13.0,5,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,1.0
-0.08203986577548934,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,1,5.0,3.0,2.0,1,2.0,0,2.0,3,8.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,15.0,5,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
-0.15116410697808152,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,2,1.0,3.0,2.0,2,3.0,0,2.0,4,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0,3,1,2.0,5.0,1,2.0,2.0,2.0,1.0,4.0,1.0
-0.0773594558114378,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,1.0,3.0,2.0,2,2.0,0,2.0,4,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,7.0,5,1,2.0,5.0,5,2.0,2.0,2.0,1.0,1.0,1.0
-0.06291994096018678,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,1.0,3.0,1.0,1,2.0,0,2.0,4,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,5,1,2.0,3.0,2,2.0,2.0,2.0,1.0,4.0,1.0
-0.1192826805696854,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,10.0,2.0,2.0,2,5.0,3.0,2.0,1,3.0,0,2.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,6,5,2.0,4.0,1,2.0,2.0,2.0,1.0,2.0,1.0
-0.17222098326508434,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,97.0,2.0,2.0,2,7.0,2.0,2.0,1,4.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,16.0,5,1,2.0,5.0,2,2.0,2.0,7.0,1.0,1.0,1.0
0.0823215498251978,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,4,1.0,3.0,2.0,2,3.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,8.0,5,1,2.0,4.0,1,2.0,2.0,2.0,2.0,4.0,1.0
0.19789717176444402,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,11.0,2.0,2.0,4,2.0,1.0,1.0,1,3.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,12.0,3,1,2.0,4.0,2,2.0,2.0,2.0,1.0,1.0,2.0
0.10783664955023903,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,2,5.0,3.0,2.0,2,4.0,0,2.0,5,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,6.0,6,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
-0.3237739070436463,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,12.0,1.0,2.0,3,1.0,1.0,2.0,2,5.0,0,1.0,5,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,12.0,3,1,2.0,3.0,2,2.0,2.0,2.0,1.0,1.0,1.0
-0.011053804854575763,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,4,5.0,3.0,2.0,2,4.0,0,2.0,2,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,5.0,5,1,2.0,4.0,11,2.0,2.0,2.0,2.0,3.0,1.0
-0.1049221061605601,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,4,5.0,3.0,2.0,1,4.0,0,2.0,4,3.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,7.0,5,1,1.0,3.0,1,1.0,2.0,2.0,1.0,4.0,1.0
-0.02390595047887063,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,2.0,2,6.0,3.0,2.0,1,3.0,0,2.0,4,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,5,1,1.0,4.0,12,2.0,2.0,2.0,1.0,1.0,1.0
0.046389092745143974,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,4,5.0,3.0,1.0,1,3.0,0,1.0,4,1.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,10.0,4,1,2.0,4.0,2,2.0,2.0,2.0,1.0,4.0,1.0
0.08950401238419037,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,4,5.0,3.0,2.0,2,4.0,0,2.0,5,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,10.0,6,4,2.0,5.0,1,2.0,2.0,2.0,1.0,4.0,1.0
0.02015103174576434,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,11.0,2.0,2.0,2,5.0,3.0,2.0,1,4.0,0,2.0,5,1.0,1.0,2.0,2.0,6.0,2.0,4.0,1.0,2.0,16.0,4,1,2.0,4.0,1,2.0,2.0,2.0,1.0,2.0,2.0
0.11487035921738636,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,97.0,2.0,2.0,4,5.0,3.0,1.0,1,3.0,0,2.0,3,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,16.0,3,1,2.0,3.0,1,2.0,2.0,2.0,1.0,4.0,1.0
-0.17514102991112865,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,7.0,2.0,2.0,2,5.0,3.0,2.0,2,3.0,0,2.0,4,1.0,1.0,2.0,3.0,6.0,2.0,4.0,1.0,5.0,12.0,5,1,2.0,3.0,2,2.0,2.0,7.0,1.0,1.0,1.0
-0.12561531613451032,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,7.0,2.0,2.0,1,5.0,4.0,2.0,1,5.0,0,2.0,4,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,6.0,3,1,2.0,3.0,1,2.0,2.0,6.0,1.0,1.0,1.0
0.06154631973876247,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,10.0,2.0,2.0,3,1.0,1.0,2.0,1,4.0,0,2.0,3,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,7.0,5,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,1.0
0.04392176361802464,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,3,5.0,3.0,2.0,1,4.0,0,2.0,5,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,5,1,2.0,4.0,1,2.0,2.0,3.0,1.0,1.0,1.0
-0.03504658490105474,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,9.0,2.0,2.0,1,5.0,3.0,2.0,1,4.0,0,2.0,4,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,8.0,3,1,2.0,4.0,2,2.0,2.0,2.0,1.0,3.0,2.0
0.058444753060041196,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,8.0,2.0,2.0,2,5.0,3.0,1.0,2,4.0,0,1.0,3,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,8.0,5,1,2.0,3.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0.21717714545351635,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,8.0,2.0,2.0,4,1.0,3.0,2.0,1,3.0,0,2.0,4,8.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,8.0,2,1,2.0,4.0,3,2.0,2.0,7.0,1.0,1.0,1.0
-0.04338039400512726,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,11.0,2.0,2.0,2,1.0,3.0,2.0,1,4.0,0,1.0,3,3.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,11.0,5,1,2.0,4.0,1,2.0,1.0,2.0,1.0,1.0,1.0
0.00039639465175204003,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,97.0,1.0,2.0,2,5.0,3.0,2.0,2,3.0,0,2.0,5,8.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,5.0,5,1,2.0,4.0,1,2.0,2.0,2.0,1.0,2.0,1.0
0.07276468369260135,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,12.0,2.0,2.0,4,1.0,3.0,2.0,1,5.0,0,2.0,4,8.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,3,1,2.0,2.0,2,2.0,2.0,2.0,1.0,1.0,1.0
0.24543361602257366,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,2,1.0,1.0,2.0,1,3.0,0,2.0,5,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,5,6,1.0,5.0,9,2.0,2.0,2.0,1.0,2.0,1.0
-0.02164184514515656,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,0,2.0,3,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,6,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0.07955087988384475,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,1,5.0,3.0,2.0,1,3.0,0,2.0,5,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,6.0,3,1,2.0,4.0,3,2.0,2.0,2.0,1.0,4.0,2.0
-0.024701761470482652,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,2,5.0,1.0,2.0,1,3.0,0,2.0,4,8.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,16.0,5,1,1.0,2.0,1,2.0,2.0,2.0,1.0,2.0,1.0
0.19464653297829027,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2,1.0,3.0,2.0,2,4.0,0,2.0,4,1.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,17.0,6,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,2.0
-0.030918300473998617,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,9.0,2.0,2.0,2,2.0,4.0,2.0,2,5.0,0,2.0,5,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,14.0,3,1,2.0,4.0,1,2.0,2.0,2.0,1.0,1.0,2.0
-0.02551543677507604,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,2,5.0,1.0,2.0,2,3.0,0,2.0,2,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,8.0,5,1,2.0,3.0,2,2.0,2.0,3.0,1.0,2.0,1.0
0.1289848125306742,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,4,1.0,3.0,2.0,1,4.0,0,2.0,5,3.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,5.0,3,1,2.0,3.0,1,2.0,2.0,2.0,1.0,2.0,1.0
0.10420865150614322,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,1,1.0,1.0,2.0,2,4.0,0,2.0,4,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,5,1,2.0,4.0,3,2.0,2.0,6.0,2.0,2.0,2.0
-0.264546244968592,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,0,2.0,3,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,9.0,2,1,2.0,1.0,1,1.0,2.0,2.0,1.0,1.0,1.0
0.13819418842951742,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,8.0,2.0,1.0,4,5.0,3.0,2.0,1,5.0,0,2.0,4,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,10.0,2,1,2.0,4.0,2,1.0,2.0,2.0,1.0,4.0,1.0
-0.02369237729544309,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,10.0,2.0,2.0,2,1.0,3.0,2.0,1,3.0,0,1.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,15.0,5,1,2.0,3.0,12,2.0,2.0,2.0,1.0,4.0,1.0
0.10748044624505966,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,10.0,2.0,2.0,2,5.0,3.0,2.0,1,4.0,0,2.0,5,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,16.0,5,1,2.0,4.0,1,2.0,2.0,3.0,1.0,4.0,1.0
-0.25264754777955584,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,4,1.0,3.0,1.0,1,2.0,0,2.0,3,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,7.0,6,1,2.0,2.0,2,2.0,2.0,2.0,1.0,2.0,1.0
0.045574373306829896,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,9.0,2.0,2.0,2,1.0,3.0,2.0,1,2.0,0,2.0,5,8.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,5.0,4.0,3,1,2.0,4.0,1,2.0,2.0,2.0,1.0,2.0,2.0
