investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.8209697455705536,9,2.0,2.0,7,4,5.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,4,2.0,2.0,0,4.0,1,1.0,3.0,1.0,5.0,1,3.0,2.0,6.0,3.0,5.0,2.0,2.0,4.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.8285317974928397,3,3.0,1.0,1,2,8.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,3.0,2,2.0,1.0,2.0,8.0,3,2.0,2.0,97.0,2.0,5.0,2.0,1.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,1.3525815695544807,11,1.0,2.0,1,3,4.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,6,2.0,2.0,0,3.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.017325304280883143,1,5.0,2.0,1,3,7.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,5,2.0,1.0,0,2.0,2,2.0,3.0,1.0,2.0,3,2.0,2.0,9.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.05954218112064,2,4.0,1.0,1,3,17.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,1.0,3.0,2.0,5.0,4,2.0,2.0,11.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.3458657414071533,11,1.0,2.0,1,6,17.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,1,3.0,2,2.0,2.0,1.0,2.0,4,2.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.02418018001172,12,4.0,2.0,1,2,17.0,1.0,1.0,4.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,5,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,2,2.0,2.0,4.0,1.0,4.0,2.0,2.0,5.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.11943036561909694,1,3.0,2.0,4,3,8.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,3.0,2,2.0,3.0,2.0,5.0,2,2.0,2.0,9.0,2.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,0.17588104037281582,1,2.0,1.0,1,2,6.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,0,3.0,2,2.0,4.0,1.0,1.0,4,2.0,1.0,3.0,4.0,5.0,2.0,2.0,3.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.08018323179840611,2,3.0,2.0,1,5,4.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,1.0,1.0,5.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.984709812459313,2,3.0,2.0,1,5,10.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,4.0,2,2.0,3.0,2.0,5.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,1.0
1.0,4.0,1.0,1.0,7.0,6.0,1.0,2.0,3.2232197706810237,1,3.0,2.0,1,2,10.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,5,2.0,2.0,0,1.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,0.028777341523356568,10,2.0,2.0,1,4,16.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,1,2.0,1.0,1.0,5.0,3,2.0,2.0,13.0,2.0,2.0,1.0,2.0,2.0
1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.9500328105769347,11,1.0,2.0,1,6,15.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1,1.0,2.0,0,2.0,2,2.0,1.0,1.0,1.0,1,2.0,1.0,6.0,4.0,4.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1079853011724996,11,4.0,2.0,1,3,10.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0889586747552964,2,2.0,1.0,8,5,10.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5,1.0,2.0,0,1.0,1,2.0,3.0,2.0,1.0,2,2.0,1.0,8.0,3.0,4.0,2.0,2.0,2.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.8644000081827266,1,3.0,1.0,1,4,8.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4,2.0,2.0,0,5.0,2,2.0,1.0,1.0,2.0,1,2.0,2.0,12.0,1.0,5.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.6201195240620951,2,2.0,1.0,3,4,13.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,3,1.0,1.0,0,2.0,1,2.0,2.0,1.0,2.0,3,1.0,1.0,13.0,1.0,2.0,2.0,1.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.1828469523117655,9,1.0,2.0,1,2,6.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,1.0,1,3.0,2,2.0,2.0,1.0,7.0,3,2.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.007244689571545615,1,1.0,1.0,1,2,8.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,2,1.0,1.0,1,3.0,2,2.0,2.0,2.0,5.0,4,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.050888972564372,10,2.0,2.0,1,3,15.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,1,2.0,2.0,1,3.0,2,1.0,2.0,1.0,5.0,4,2.0,1.0,5.0,4.0,4.0,2.0,2.0,3.0
2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0155833924397157,11,2.0,1.0,8,3,7.0,2.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,2,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0974329305088455,2,4.0,1.0,1,2,12.0,5.0,1.0,4.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,3,2.0,2.0,1,3.0,2,2.0,2.0,1.0,6.0,4,2.0,1.0,3.0,2.0,5.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,3.730269902511772,1,1.0,2.0,1,6,14.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,6,1.0,2.0,1,2.0,1,1.0,2.0,2.0,9.0,1,2.0,1.0,8.0,2.0,4.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.911451363072759,2,4.0,2.0,1,4,17.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,8.0,4,2.0,2.0,0,4.0,1,2.0,3.0,2.0,4.0,2,2.0,2.0,9.0,1.0,4.0,2.0,2.0,2.0
2.0,2.0,1.0,2.0,7.0,1.0,1.0,2.0,1.922211842136747,1,1.0,1.0,2,5,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,3.0,1,2.0,1.0,2.0,5.0,2,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.21646772802924,1,5.0,2.0,3,5,7.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,5.0,2,2.0,3.0,1.0,5.0,3,2.0,2.0,7.0,3.0,5.0,1.0,1.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.350027658694407,1,1.0,2.0,1,6,12.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,1,2.0,1.0,10.0,2.0,3.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,0.8036748128419657,11,3.0,2.0,2,4,7.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2,1.0,1.0,0,3.0,2,2.0,2.0,1.0,5.0,3,2.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.1904253371824,1,3.0,1.0,2,2,15.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,5.0,1,1.0,3.0,1.0,1.0,4,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.941504217415677,10,4.0,2.0,1,6,7.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,7.0,2.0,5.0,2.0,2.0,1.0
1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.117133404677825,10,5.0,2.0,1,3,17.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,4.0,2,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,4.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.7548790390196474,11,1.0,2.0,1,4,15.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,2.0,2.0,4,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.2312277827617823,9,1.0,1.0,1,5,6.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,11.0,4.0,2.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.2033840002460727,10,1.0,2.0,1,2,14.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2.0,1.0,1,3.0,1,2.0,1.0,1.0,6.0,3,2.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0
2.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,0.0113706379455537,11,3.0,1.0,1,1,8.0,5.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,8.0,1.0,4.0,1.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.018922650644311,12,3.0,2.0,1,5,17.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5,2.0,1.0,0,4.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,0.8569784639841976,11,1.0,2.0,1,4,12.0,4.0,1.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,1,2.0,2.0,0,3.0,1,2.0,2.0,2.0,7.0,2,1.0,1.0,4.0,3.0,3.0,2.0,1.0,5.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.07646312161906398,1,2.0,2.0,1,5,7.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,2.0,1,2.0,1.0,1.0,8.0,2,2.0,2.0,9.0,2.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.2564128132682115,2,1.0,2.0,1,3,10.0,4.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,6.0,1,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0
1.0,4.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0566071906187986,11,1.0,2.0,1,2,10.0,3.0,1.0,4.0,2.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1,5.0,2,1.0,2.0,2.0,6.0,3,1.0,1.0,10.0,4.0,4.0,1.0,2.0,5.0
2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0549123647013645,1,2.0,2.0,1,6,6.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,4,1.0,2.0,0,3.0,2,2.0,1.0,1.0,5.0,2,2.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.9962433586218986,1,1.0,2.0,1,2,12.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,7.0,1,2.0,1.0,16.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,2.5681191719106704,9,1.0,2.0,2,5,7.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3,2.0,1.0,1,3.0,1,1.0,2.0,1.0,1.0,2,2.0,1.0,6.0,4.0,3.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,6.0,1.0,1.0,0.2858126495610162,1,2.0,1.0,1,4,5.0,4.0,2.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,2,1.0,2.0,1,3.0,1,2.0,2.0,1.0,5.0,3,2.0,1.0,3.0,2.0,5.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.013661960985712,11,1.0,2.0,1,5,7.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2.0,1.0,1,4.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,11.0,2.0,4.0,2.0,2.0,4.0
2.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,4.136674458072486,11,2.0,2.0,1,3,10.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,0,3.0,2,2.0,1.0,2.0,9.0,1,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0
1.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,-0.018689958560260973,11,4.0,2.0,8,5,7.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,6,1.0,2.0,0,3.0,1,2.0,1.0,1.0,1.0,3,2.0,2.0,10.0,2.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,1.8830557984899168,11,2.0,1.0,1,5,7.0,4.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,2.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,10.0,2.0,5.0,1.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.16197826157877654,1,4.0,2.0,1,3,3.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,5.0,1,2.0,3.0,2.0,5.0,4,2.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,-0.11714516803514527,12,2.0,1.0,1,2,8.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,3.0,2.0,2.0,2,2.0,2.0,3.0,3.0,5.0,1.0,2.0,3.0
2.0,1.0,2.0,2.0,7.0,6.0,1.0,2.0,7.747616491756441,1,1.0,1.0,1,3,12.0,5.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,6,1.0,2.0,0,5.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0
2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,0.11048592369738022,6,3.0,2.0,1,2,4.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3,2.0,2.0,1,3.0,1,2.0,2.0,2.0,2.0,4,2.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0
2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.1872066475442005,2,1.0,2.0,1,5,5.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,2,2.0,3.0,1.0,1.0,2,2.0,1.0,5.0,1.0,4.0,2.0,2.0,3.0
2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.9720171762503953,11,2.0,1.0,2,4,10.0,5.0,1.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,6,1.0,2.0,0,3.0,2,2.0,1.0,2.0,2.0,1,2.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.08876753876604324,5,1.0,2.0,1,5,6.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,2,2.0,1.0,8.0,3.0,4.0,1.0,2.0,4.0
2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.047371969044010385,1,5.0,2.0,1,1,12.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,2.0,1.0,7.0,4,2.0,1.0,97.0,1.0,5.0,1.0,2.0,5.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.2114000003770347,1,1.0,2.0,1,2,6.0,2.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,2,1.0,2.0,2.0,5.0,2,2.0,2.0,9.0,3.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.024533505562946947,11,2.0,2.0,1,6,10.0,4.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2,2.0,1.0,1,3.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,10.0,4.0,3.0,2.0,2.0,1.0
2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.12304532515087858,11,2.0,2.0,1,4,10.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,8.0,3,2.0,2.0,0,3.0,1,2.0,1.0,2.0,5.0,4,2.0,2.0,8.0,4.0,4.0,2.0,2.0,1.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.8163896007922131,12,4.0,2.0,1,3,13.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,5.0,1,2.0,3.0,2.0,5.0,1,2.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0
2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,-0.07081325358489116,1,4.0,1.0,1,2,7.0,2.0,1.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,2,2.0,2.0,97.0,4.0,4.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.8300460880516103,1,2.0,1.0,1,2,4.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,2,2.0,2.0,6.0,2.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,4.0,1.0,1.0,0.9920329898031205,9,1.0,2.0,2,5,12.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,1,2.0,1.0,0,4.0,2,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,4.0,4.0,2.0,2.0,5.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.8597539634483815,1,4.0,2.0,1,3,6.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,2,2.0,3.0,1.0,2.0,2,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,7.0,6.0,2.0,2.0,1.1794641353173734,11,1.0,1.0,1,4,12.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,2.0,1.0,5.0,1,2.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8673012848431598,11,3.0,2.0,6,3,10.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,7.0,2.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.037212458013950886,1,1.0,1.0,1,6,6.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,11.0,3.0,4.0,2.0,2.0,5.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.1447017268221843E-4,6,1.0,2.0,1,2,8.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,1.0,3.0,2.0,7.0,2,2.0,1.0,11.0,2.0,4.0,1.0,2.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,2.3837847954423133,9,1.0,2.0,1,2,6.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,4.0,2,2.0,2.0,1.0,6.0,5,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0712426373794,1,5.0,1.0,1,6,5.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1.0,1.0,1,3.0,1,2.0,3.0,1.0,1.0,1,2.0,1.0,10.0,1.0,3.0,1.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.183822063667487,2,1.0,1.0,2,4,17.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,1,2.0,2.0,1,3.0,1,2.0,2.0,2.0,2.0,2,2.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
2.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0034571092736198307,7,1.0,1.0,4,6,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4,2.0,1.0,1,4.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,10.0,2.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,0.08723475697590696,9,2.0,2.0,1,6,17.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,2.0,2,1.0,2.0,2.0,5.0,1,2.0,1.0,15.0,4.0,3.0,2.0,2.0,3.0
2.0,2.0,2.0,2.0,7.0,6.0,2.0,2.0,2.102855955248321,1,2.0,2.0,1,3,10.0,3.0,1.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,8.0,3,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,4,2.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-0.19312529527823832,1,1.0,1.0,2,3,16.0,4.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,2,2.0,1.0,1,4.0,1,2.0,2.0,1.0,1.0,4,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.2573068536037084,9,1.0,2.0,6,6,14.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2,2.0,2.0,1,4.0,1,2.0,2.0,2.0,1.0,3,2.0,2.0,10.0,4.0,4.0,1.0,2.0,3.0
2.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,0.8598195050836552,11,4.0,2.0,1,5,8.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3,1.0,1.0,0,5.0,1,1.0,3.0,1.0,5.0,2,2.0,2.0,7.0,3.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,4.0,6.0,2.0,1.0,1.876966576163845,9,1.0,2.0,1,3,9.0,4.0,2.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,1,1.0,2.0,1,3.0,1,1.0,2.0,1.0,2.0,2,2.0,1.0,10.0,3.0,4.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0964801664569888,12,1.0,1.0,2,3,13.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,2.0,2,2.0,2.0,2.0,5.0,1,2.0,1.0,7.0,1.0,4.0,2.0,2.0,1.0
