Expert Handcoded GLM,Naive GLM,Baseline,Large Population Model
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.9801054458288103
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.4750602959451804
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.5112646512367638
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.264552885474973
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8228970232765627
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3553986736345349
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.0227504656139765
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35183137217264315
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6478734882675319
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9115802195442182
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0703982976975226
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.7195913460534102
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5935005585210149
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6735034203726835
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3643509769923208
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7891695325426675
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-2.325702484622987
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-2.8100161954609257
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-1.2740397635009035
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-2.009307321979972
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.204859405702074
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.7427547501673217
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.8681476396934613
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.7777151756359135
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.8288575230971782
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-2.8100161954609257
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5935005585210149
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.3438856949004667
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.5112646512367638
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3501278556632754
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6797789662461926
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.2332352189621751
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.8846020587479373
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.352208491397378
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.4029671673184576
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.41772451364200514
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3892116900780018
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.7777151756359135
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7316172077556917
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5739657890085117
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3553986736345349
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.36390656883181505
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.688803349191614
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.5533376999267299
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35183137217264315
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9689535318558309
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6818295928030924
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.42126814394510914
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6879834425992035
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0215647420489096
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.998693673935296
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7746226942881815
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9115802195442182
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37428352031297907
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7893422582548766
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.775797074619363
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.42126814394510914
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8228970232765627
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3892116900780018
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.775797074619363
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.677133536187422
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6478734882675319
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.773219156288201
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-3.7797367643881437
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3553986736345349
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9689535318558309
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.7777151756359135
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.4029671673184576
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3597496950135288
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3892116900780018
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35183137217264315
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.42126814394510914
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7815552672101735
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6797789662461926
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.775797074619363
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3960077746387549
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.4224255424600125
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6134329486601304
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.4174833230753916
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5728154198015578
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.34932167287293936
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.768749854001233
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.794016618542863
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7316172077556917
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.0810335817626289
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6910572081934756
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.352208491397378
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0703982976975226
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.42264236693133483
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7316172077556917
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3553986736345349
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-3.0194554370595563
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.445091305126025
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.630136372223704
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.0810335817626289
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.7478942342342285
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6903129275050728
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.9941710359076774
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.835993596799268
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.2332352189621751
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3609872432452832
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.776453585491697
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6797789662461926
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9689535318558309
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3609872432452832
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3609872432452832
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6909060354004861
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-3.448381396369885
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35775308403685147
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6848783466254167
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.4029671673184576
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.44692493668534006
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3892116900780018
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5841704189445593
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3643509769923208
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.785842962362632
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6787512875629353
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7891695325426675
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.785842962362632
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5935005585210149
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3978896128898164
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.6008144128711539
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.688803349191614
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9115802195442182
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9033945345774961
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.8256714173634028
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6478734882675319
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.39479024593154
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5715420093856975
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.9693561515058842
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35183137217264315
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.39485969450720093
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.445091305126025
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35775308403685147
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7713413186560785
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-3.0194554370595563
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7797385138680455
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.4806153784544662
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.5208930041740678
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.2005539290250793
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6797789662461926
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.6718049457854494
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.2184472972182685
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.356526195482604
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3643509769923208
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.8562335825535516
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8228970232765627
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3607044531966359
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.1456706819655222
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6818295928030924
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9954904370803557
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6819539139070478
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.352208491397378
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.1456706819655222
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3512857844527506
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.352208491397378
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3607044531966359
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.170639824209284
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.42126814394510914
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-2.9851427600901093
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.2005539290250793
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-2.861018957785098
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.445091305126025
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-2.8100161954609257
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0703982976975226
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6424902683242464
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6063470957364947
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6819539139070478
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.514249415926598
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.676862362564309
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6895704211438662
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7719240259069906
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.1184625133694648
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.794016618542863
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.2005539290250793
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9689535318558309
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3688215394044252
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.2932733346119107
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.5327812119397
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.1184625133694648
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.676862362564309
-2.4412180982814204,-2.5805079635709216,-3.589787921181615,-2.1379511501676105
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6879834425992035
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37428352031297907
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6834918605437807
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3512857844527506
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.36307640045537193
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.5312008232161785
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0203353323510331
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6134329486601304
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.772642450153119
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.7195913460534102
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9115802195442182
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.5306172993223637
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3643509769923208
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5715420093856975
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-2.3523354465072273
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.784549018429499
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-2.1997735194493204
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6935568505179885
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.2332352189621751
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8839168836861471
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.445091305126025
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.7126095929639682
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6134329486601304
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.8555198911896733
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-3.003602937423546
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.4824897580297867
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.630136372223704
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3609872432452832
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3512857844527506
-3.4523433267656265,-3.6768614959171564,-4.330303885678112,-2.8776030737821756
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.972434483452064
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.7893990762002323
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7891695325426675
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9689535318558309
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6134329486601304
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.0810335817626289
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6860579557052762
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6819539139070478
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.0810335817626289
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6681941596596959
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.850600423395468
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3597496950135288
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5739657890085117
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.8412131704795383
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35758839229007755
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.4824897580297867
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8839168836861471
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35212826119606166
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3892116900780018
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6424902683242464
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3654349289461525
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.785842962362632
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3535679615137606
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6063470957364947
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.8228970232765627
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.9115802195442182
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.0703982976975226
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35103320507643687
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6848783466254167
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.8724876365677374
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.677133536187422
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.5425408051676222
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35313645955803885
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.8288575230971782
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3924873247002725
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5808880542985144
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6957346808086773
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6918286079346596
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6834918605437807
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-2.1599279821510255
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3550209179209398
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3553986736345349
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.7891695325426675
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.5970308301781326
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3643509769923208
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3512857844527506
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.4029671673184576
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.6735034203726835
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5808880542985144
-2.7338543286050556,-2.6146543264710322,-2.8007430089345884,-2.791438172802649
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3789492927573539
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-1.1184625133694648
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.3506931370299524
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.677133536187422
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37125850414221784
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-0.9693561515058842
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.35078159736134396
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.5808880542985144
-3.0192464497860074,-2.5674201802484364,-0.7496234503281557,-0.37428352031297907
-0.8746161536059658,-0.906282061638422,-1.6674559135116958,-0.6424902683242464
-1.0485502005027203,-1.0641751763339584,-1.438867107761039,-1.0810335817626289
