investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.963986676351283,1,4.0,2.0,1,2,16.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,97.0,1.0,5.0,2.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.11330084263805,1,1.0,2.0,1,5,10.0,4.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,3.0,2,2.0,1.0,1,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,9.0,4.0,4.0,2.0,2.0,3.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1869274790024698,1,3.0,2.0,1,5,3.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,4.0,2,2.0,3.0,2.0,5.0,2,2.0,2.0,8.0,2.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,2.31082448792079,9,1.0,2.0,1,3,12.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2,2.0,2.0,1,1.0,2,2.0,1.0,2.0,2.0,1,2.0,1.0,9.0,4.0,2.0,1.0,2.0,4.0
1.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,2.036329426607169,3,4.0,1.0,1,5,7.0,2.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,8.0,6,2.0,2.0,0,4.0,1,2.0,1.0,2.0,8.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,0.0856289702580637,11,2.0,2.0,2,3,5.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3,2.0,2.0,0,5.0,2,2.0,2.0,2.0,7.0,2,2.0,1.0,97.0,3.0,4.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.8309115008445127,1,1.0,2.0,1,3,8.0,3.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,3,1.0,2.0,0,4.0,2,2.0,1.0,1.0,5.0,4,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.094671006642402,11,1.0,1.0,6,2,5.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,1,2.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.1038700921149474,1,2.0,1.0,1,2,10.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1,1.0,2.0,0,1.0,1,2.0,2.0,2.0,2.0,1,2.0,1.0,12.0,1.0,2.0,2.0,2.0,1.0
2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,-0.1122675069478407,2,1.0,2.0,1,5,7.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1,2.0,1.0,1,2.0,1,2.0,2.0,1.0,7.0,1,2.0,1.0,12.0,3.0,4.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0282896567940682,12,1.0,2.0,1,5,16.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,8.0,3.0,4.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9261200920556872,1,4.0,2.0,1,5,17.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,3,2.0,2.0,13.0,2.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.9690197221341053,1,4.0,2.0,1,5,6.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,1,2.0,2.0,97.0,2.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.7023156866102378,12,1.0,2.0,1,2,8.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,2.0,1,2.0,2.0,1.0,5.0,2,2.0,2.0,97.0,4.0,3.0,2.0,2.0,1.0
2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.2905956261296394,1,4.0,1.0,3,5,10.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,0,4.0,2,2.0,1.0,2.0,5.0,2,2.0,2.0,10.0,3.0,5.0,2.0,1.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.058477120622826,5,2.0,2.0,1,6,10.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,12.0,1.0,2.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,7.0,6.0,2.0,2.0,2.177038611237313,1,5.0,2.0,1,3,13.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,2,2.0,3.0,2.0,5.0,3,2.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0
2.0,3.0,1.0,2.0,7.0,6.0,1.0,2.0,1.1212547715851342,11,4.0,2.0,2,2,14.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,6.0,2.0,6,1.0,2.0,1,3.0,1,2.0,2.0,1.0,2.0,2,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,-0.1882882004527523,2,4.0,1.0,1,4,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5,1.0,2.0,1,1.0,1,2.0,2.0,2.0,1.0,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.6122073872224731,11,1.0,2.0,1,5,8.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,2,1.0,1.0,1.0,1.0,3,2.0,1.0,8.0,4.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0782590763700868,6,1.0,2.0,2,3,13.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,2,2.0,2.0,1.0,2.0,1,2.0,1.0,8.0,2.0,4.0,2.0,2.0,5.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.959607993825786,1,1.0,1.0,1,5,6.0,4.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,3.0,2,2.0,2.0,1,4.0,2,2.0,2.0,2.0,7.0,1,2.0,1.0,7.0,4.0,4.0,2.0,2.0,5.0
1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.953867549302988,9,1.0,1.0,2,5,14.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2,1.0,2.0,1,1.0,2,2.0,2.0,2.0,1.0,3,2.0,2.0,8.0,2.0,1.0,2.0,1.0,1.0
2.0,1.0,1.0,1.0,7.0,6.0,2.0,2.0,4.94040701227248,7,1.0,2.0,1,1,10.0,5.0,3.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,8.0,6,2.0,2.0,0,3.0,2,1.0,3.0,1.0,2.0,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
2.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,0.947457829200798,4,1.0,2.0,3,3,10.0,3.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1,1.0,2.0,0,3.0,2,2.0,2.0,2.0,6.0,1,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.668442674298502,1,1.0,1.0,2,3,5.0,4.0,1.0,2.0,1.0,6.0,4.0,2.0,1.0,2.0,1.0,1.0,1,1.0,2.0,1,3.0,2,2.0,2.0,1.0,2.0,1,2.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.97070942893762,11,3.0,2.0,1,3,6.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,4.0,1,2.0,2.0,1.0,1.0,2,2.0,2.0,12.0,1.0,4.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0833961674302717,2,1.0,2.0,1,5,12.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,1,1.0,2.0,1,2.0,1,2.0,1.0,2.0,2.0,2,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.6823446267391275,1,1.0,1.0,4,5,10.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,1,2.0,2.0,2.0,6.0,1,2.0,1.0,10.0,2.0,2.0,1.0,2.0,4.0
2.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,4.234791403713183,2,1.0,2.0,1,2,12.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,1,2.0,2.0,1.0,5.0,3,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0
1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.146425968876539,1,2.0,2.0,3,5,6.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,4.0,2.0,8.0,2,2.0,2.0,7.0,1.0,5.0,1.0,2.0,4.0
1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0168024645905373,2,4.0,2.0,1,2,8.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,3.0,2,2.0,1.0,1.0,1.0,4,2.0,2.0,3.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.124925808675637,1,1.0,1.0,1,2,5.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,3.0,2,2.0,2.0,2.0,7.0,2,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,7.0,2.0,2.0,2.0,2.049641658693754,1,1.0,2.0,6,3,14.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4,1.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,2,1.0,1.0,5.0,4.0,2.0,2.0,1.0,3.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.2241159901793978,1,2.0,2.0,3,3,9.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,4,1.0,1.0,1,4.0,2,2.0,2.0,1.0,4.0,3,2.0,2.0,6.0,2.0,2.0,2.0,1.0,3.0
2.0,4.0,2.0,1.0,7.0,6.0,2.0,2.0,4.950095183701764,1,2.0,1.0,5,4,10.0,5.0,1.0,5.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,1,2.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,0.0010262493312448,5,1.0,1.0,1,1,10.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1,2.0,1.0,1,2.0,1,2.0,2.0,1.0,1.0,4,2.0,1.0,10.0,2.0,3.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,-0.1794154300687426,2,2.0,1.0,2,5,17.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,5.0,2,2.0,3.0,2.0,1.0,3,2.0,2.0,14.0,1.0,3.0,2.0,1.0,1.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,-0.0043605385466255,11,1.0,2.0,1,2,8.0,4.0,1.0,5.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,4.0,3,2.0,2.0,2.0,2.0,1,2.0,1.0,4.0,1.0,5.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.1127151196815355,1,3.0,2.0,1,3,10.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,4.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,7.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,2.862196809388087,2,1.0,2.0,1,4,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,2,1.0,2.0,2.0,1.0,1,2.0,2.0,97.0,4.0,6.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.977672261280156,9,1.0,2.0,1,3,10.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,2,2.0,2.0,0,3.0,1,1.0,1.0,2.0,1.0,3,2.0,1.0,8.0,4.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.1192448101762926,12,5.0,1.0,1,5,8.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,5,2.0,2.0,1,2.0,2,2.0,2.0,1.0,2.0,2,2.0,1.0,9.0,1.0,5.0,2.0,2.0,5.0
1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.9454165389692613,8,1.0,2.0,2,5,6.0,4.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,8.0,1,2.0,2.0,0,4.0,1,2.0,1.0,2.0,1.0,1,2.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0
2.0,3.0,2.0,2.0,5.0,1.0,2.0,2.0,2.05732583723824,11,1.0,1.0,2,2,17.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,2,2.0,2.0,2.0,2.0,1,2.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.9299730244327726,11,1.0,1.0,1,6,17.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,2.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,8.0,4.0,4.0,2.0,2.0,4.0
2.0,2.0,2.0,2.0,7.0,4.0,1.0,2.0,2.008518722673685,11,1.0,2.0,1,3,10.0,4.0,3.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,6.0,3.0,1,2.0,2.0,1,4.0,2,2.0,2.0,2.0,6.0,4,2.0,1.0,8.0,4.0,3.0,2.0,2.0,5.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0007369947196536,1,3.0,2.0,1,5,7.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,4,2.0,1.0,0,2.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.8732585776292615,5,1.0,1.0,1,2,16.0,3.0,1.0,4.0,2.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,2,1.0,2.0,1,4.0,2,2.0,2.0,2.0,5.0,1,2.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0
1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.9295205994179554,1,4.0,2.0,1,6,10.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,5,2.0,2.0,0,3.0,2,1.0,3.0,2.0,1.0,4,2.0,2.0,97.0,2.0,5.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,1.0,6.0,2.0,2.0,3.065488891821687,2,1.0,1.0,8,5,7.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1,1.0,2.0,1,3.0,2,2.0,1.0,2.0,1.0,4,2.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.827753069903548,2,2.0,2.0,1,5,7.0,2.0,1.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,5.0,2,2.0,3.0,2.0,1.0,2,2.0,1.0,9.0,2.0,5.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,7.0,3.0,1.0,2.0,0.9013719198404208,11,2.0,1.0,6,4,10.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,4,1.0,1.0,0,5.0,1,1.0,2.0,2.0,7.0,2,2.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.2775246112974612,9,1.0,2.0,1,1,10.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,2.0,2.0,6.0,1,2.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.908074035985096,6,4.0,2.0,1,5,12.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,2,2.0,2.0,97.0,1.0,5.0,2.0,2.0,1.0
2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.8540176671861928,1,5.0,2.0,1,2,5.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,4,1.0,2.0,0,3.0,2,2.0,3.0,2.0,6.0,1,2.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0596914151436243,9,1.0,2.0,1,5,6.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,1,1.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,97.0,4.0,2.0,2.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.040640390688662,1,1.0,2.0,2,5,10.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,97.0,3.0,2.0,1.0,1.0,2.0
2.0,4.0,2.0,2.0,7.0,1.0,1.0,2.0,2.136383625449213,11,2.0,2.0,3,5,12.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,6,2.0,2.0,1,3.0,2,2.0,1.0,1.0,5.0,2,2.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.934832142363992,1,1.0,2.0,2,3,17.0,2.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1.0,1.0,1,3.0,2,2.0,2.0,2.0,5.0,1,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1315242398978165,1,2.0,2.0,1,5,17.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,9.0,4,2.0,2.0,10.0,2.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.085109348631978,12,1.0,1.0,2,4,5.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,3.0,1,2.0,4.0,1.0,5.0,3,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.069604433709018,11,3.0,2.0,1,6,4.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,2,2.0,2.0,2.0,5.0,1,2.0,1.0,10.0,2.0,3.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0193323292123315,1,4.0,2.0,7,2,8.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,5.0,1,2.0,1.0,1.0,1.0,4,2.0,2.0,13.0,1.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,4.94266846718908,9,1.0,2.0,1,2,6.0,4.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,3,2.0,2.0,1,4.0,2,2.0,2.0,2.0,4.0,2,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.2886441681662035,2,1.0,2.0,1,3,12.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2.0,1.0,1,3.0,1,2.0,2.0,1.0,5.0,1,2.0,1.0,9.0,2.0,3.0,2.0,2.0,1.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0693185790604545,1,4.0,2.0,1,2,17.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,1.0,1.0,5.0,1,2.0,2.0,97.0,1.0,5.0,2.0,2.0,1.0
2.0,3.0,2.0,2.0,7.0,6.0,2.0,2.0,2.096132575999185,3,2.0,2.0,5,2,5.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,0,3.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0
1.0,1.0,1.0,2.0,7.0,6.0,2.0,1.0,2.937756098168109,10,5.0,2.0,1,2,5.0,5.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,3,2.0,2.0,0,4.0,1,2.0,3.0,1.0,8.0,3,2.0,1.0,6.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.1791228218250256,1,2.0,1.0,1,6,12.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,2,2.0,3.0,1.0,1.0,3,2.0,1.0,9.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.1316183577497798,12,2.0,1.0,2,2,17.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2,1.0,2.0,0,3.0,4,2.0,2.0,2.0,1.0,2,2.0,2.0,10.0,3.0,6.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.064708008638792,1,1.0,1.0,2,3,10.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3,1.0,1.0,1,3.0,2,2.0,2.0,1.0,5.0,3,1.0,1.0,9.0,3.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,0.1439158700120432,1,1.0,1.0,1,5,12.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3,2.0,1.0,1,3.0,2,2.0,2.0,1.0,5.0,4,2.0,1.0,10.0,4.0,3.0,2.0,2.0,3.0
2.0,2.0,2.0,2.0,7.0,1.0,2.0,2.0,2.053705545973766,2,2.0,2.0,1,5,10.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,1,2.0,1.0,12.0,4.0,4.0,2.0,2.0,3.0
2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.186211472638252,1,2.0,1.0,1,2,5.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,7.0,4,2.0,1.0,97.0,1.0,5.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,2.0,6.0,2.0,2.0,6.335715552897722,11,3.0,2.0,1,2,13.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,3,2.0,2.0,0,4.0,2,2.0,1.0,2.0,1.0,3,2.0,2.0,97.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0137429238620999,11,1.0,1.0,1,2,4.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,2,2.0,2.0,13.0,2.0,4.0,2.0,2.0,2.0
1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.942681013796527,2,3.0,2.0,1,5,17.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3,2.0,2.0,0,4.0,1,2.0,1.0,2.0,1.0,4,2.0,2.0,97.0,2.0,5.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.083603418156704,2,1.0,2.0,3,4,6.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,6,2.0,1.0,0,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8656995410596362,9,1.0,1.0,1,6,6.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3,2.0,2.0,1,3.0,2,2.0,1.0,1.0,1.0,2,2.0,1.0,16.0,4.0,1.0,1.0,2.0,1.0
